Built-up,Distance to Highways,Distance to Major Roads,Slope,Distance to CBD,Distance to MIDC,Distance to Stations,Distance to Hospitals,Distance to Airport
1,30,30,2.78189,17072.3,22222.1,18860.6,120,45829.3
0,750,750,5.64122,17513.6,22242.8,17144.5,2373.04,47021.5
0,2804.32,2804.32,4.05866,18892,22765.3,14656.8,6391.13,49239.1
0,3664.42,1838.1,1.96786,19849.3,23269.6,12968.1,8400.86,50431.5
0,3680.72,1569.78,1.39176,20165,23451.5,12464.1,9000.8,50797.4
0,3771.54,948.683,28.8676,20765.1,23813.4,11580.2,10080.7,51467.2
0,1292.44,1292.44,3.37229,17003.2,22664.8,21785.6,3723.02,44122.7
0,120,120,3.18181,17032,22196.3,18908.9,174.929,45759.5
0,569.21,569.21,2.36199,17314.4,22153.7,17522.3,1779.13,46659.7
0,3672.4,2121.32,8.47871,19420.9,23004.4,13578.6,7652.12,49932.3
0,2125.14,2125.14,12.6467,17186.8,23014.9,22847.3,5404.08,43391.6
0,926.121,926.121,2.38594,16861.3,22346.1,20556,2259.78,44703.5
0,1860.24,1860.24,9.89863,18318.5,22455.6,15258.8,5194.25,48478.6
0,2185.89,2185.89,7.26463,18507.7,22536.9,14979.7,5673.89,48751.1
0,1306.98,1306.98,1.50953,16889,22522,21512.4,3458.34,44154.7
0,737.902,737.902,1.96786,16833.2,22244.5,20107.7,1726.76,44920.1
0,349.857,349.857,1.81752,16913.6,22121.2,19056,432.666,45550.8
0,630,630,3.72387,17419.6,22128.9,16995.6,2471.68,46966.3
0,1836.63,1836.63,5.15065,18290.8,22426,15234.6,5195.55,48453.8
0,1930.52,1930.52,2.63503,17001.5,22759.9,22492.1,4657.83,43632
0,1098.59,1098.59,19.2317,17855.9,22243.1,15913.7,4058.99,47794.2
0,1972.94,1972.94,22.5893,18356.7,22435.9,15069.2,5436.71,48565
0,2153.53,2153.53,16.0511,17060.5,22870.8,22931,5198.66,43390.4
0,4819.18,67.082,3.84367,22227.9,24699.6,9482.33,11365.4,53005.9
0,2163.75,2163.75,20.5328,17020.6,22825.7,22864.3,5140.6,43386.3
0,603.738,603.738,3.10963,16794.3,22054.1,19252.5,764.853,45314.5
0,1087.06,1087.06,12.5747,17819.2,22190.1,15829.2,4123.23,47777.1
0,3479.22,1771.02,16.6566,19530.5,22990.9,13088.9,8136.69,50100.9
0,5113.48,474.342,4.43182,22501.4,24878,9148.43,11451.8,53280.4
0,2441.82,2441.82,18.098,17181.5,23073.1,22154.4,6100.63,42990.5
0,1015.14,1015.14,3.03572,16710.2,22180.5,20370.2,2160.21,44623.1
0,952.943,952.943,1.06752,16710.1,22159.9,20250,2012.46,44690.6
0,941.541,941.541,10.9992,17721.9,22137.7,15941.3,3916.58,47636.8
0,2727.53,2651.74,11.7774,18702.7,22543.5,14422,6460.04,49078.7
0,1893.81,1893.81,1.6876,16856.1,22599.5,22275.8,4486.98,43594.9
0,3400.74,1636.86,2.63503,19571.6,22985.1,12903.6,8319.15,50162.3
0,4985.51,342.053,4.05866,22377.4,24769.3,9187.3,11361.5,53156
0,635.689,635.689,17.8567,17486.7,22024.7,16271.5,3356.38,47276.7
0,778.267,778.267,4.39338,17598.1,22057.3,16032.7,3713.83,47471.8
0,1380.33,1380.33,3.47174,17933.3,22172.2,15400.6,4698.81,48018.3
0,2583.66,2583.66,9.47393,17149.8,23062.5,21898.5,6345.98,42817.7
0,2227.29,2227.29,17.5627,16867.5,22654.5,22622.6,4940.54,43359.1
1,797.12,797.12,1.6876,16659.1,21951.5,19340.6,1006.23,45109.4
1,787.464,787.464,1.01275,16661.1,21949,19317.1,979.49,45123.6
0,420,420,5.47927,16695.9,21917.4,18990.9,636.396,45323.4
0,420,420,1.6876,17247.4,21927.7,16761.1,2618.95,46850.9
0,3356.38,1261.43,3.05437,19903.8,23148.1,12259.2,9041.21,50555.8
0,3838.24,84.8528,1.72101,21178.4,23939.2,10476.2,10959.2,51935.9
0,1822.36,1822.36,0.754894,16733.9,22455.2,22025.5,4257.15,43610.8
0,384.187,384.187,2.02487,17127.9,21874.6,16991.8,2271.3,46636.2
0,1782.41,1782.41,22.4419,18140.1,22218.7,14934.6,5391.41,48358.2
0,2433.7,2433.7,0.477454,18476.5,22369.7,14469.4,6198.61,48824
0,2164.16,2164.16,7.18741,16778.7,22550.1,22438.4,4767.36,43376.1
0,1608.01,1608.01,4.39338,16636.2,22294,21508.7,3665.65,43833.9
0,1209.34,1209.34,2.26364,16561.7,22053.8,20402.2,2336.34,44421.7
0,210,210,3.84367,16956.7,21792.9,17292.5,1821.87,46335.6
0,256.32,256.32,2.16079,17033.3,21806.8,17055.9,2139.28,46506.7
0,3294.27,1879.49,4.72794,19033.6,22617.7,13532.4,7519.42,49554.1
0,3267.11,1569.78,18.0677,19365.6,22798.2,12956.8,8177.85,49952
0,4838.28,228.473,3.32143,22224.8,24608.6,9121.78,11200.9,53003.9
0,2648.51,2648.51,4.78729,16977,22873.3,22071.4,6116.62,42795.8
0,3339.72,1798,11.7086,19066.6,22620.3,13412.7,7641.29,49602
0,1408.72,1408.72,14.7808,16477.9,22006.6,20568.9,2619.64,44220.8
0,84.8528,84.8528,5.05115,16774.2,21720.5,17690,1288.25,45977.1
0,1465.09,1465.09,22.526,17900.8,22046.9,15037.3,5075.59,48072
0,2296.13,2296.13,7.45401,18329.4,22234,14420.3,6119.49,48674.1
0,4014.29,632.851,1.39176,21418.3,24037.4,9941.05,10889.8,52190.2
0,2437.58,2437.58,5.64122,16714.8,22520.7,22654.8,5108.99,43134.3
0,2375.88,2375.88,16.9195,16689.8,22480.8,22527.2,4960.17,43194
0,1035.76,1035.76,1.90915,16452.1,21822.4,19632.4,1544.34,44711.7
0,810,810,2.1343,16483.7,21767.1,19181.7,1050,44979.2
0,60,60,5.72043,16816.8,21696,17405,1626.93,46134.9
0,2631.81,2427.59,4.76364,18474.5,22286.4,14178.9,6510.55,48877.2
0,3153.57,1221.19,5.57096,19606.1,22892,12394.2,8782.63,50247.6
0,270,270,2.36199,16502,21698.4,18741.7,724.983,45211.5
0,189.737,189.737,2.45639,16692.9,21660,17738.7,1214.91,45864.6
0,169.706,169.706,1.6876,16924.2,21688.4,16950.4,2201.27,46420
0,1021.76,1021.76,0.337615,17612.5,21898.5,15383.7,4459.11,47668.5
0,3195.39,1585.18,15.6161,19124.3,22606.9,13132.8,7917.56,49692.9
0,3134.39,1408.72,6.06377,19325.4,22718.1,12793,8306.26,49929.8
0,3150,1006.23,5.52021,19811.1,22998.1,12020.4,9203.7,50483.7
0,3746.04,349.857,2.88218,21125.7,23820.3,10204.4,10772.7,51891.5
0,2675.56,2675.56,14.3504,16774.9,22641,22384.8,5741.61,42833.1
0,1740,1740,0.675206,16421.7,22034,21059.8,3283.32,43850.8
0,550.727,550.727,2.45639,17342,21788.6,15830.1,3753.96,47245.6
0,1991.11,1991.11,5.72043,18120.1,22087.2,14518.2,5830.97,48427
0,3090.58,1207.48,5.32285,19507,22807,12440.8,8697.41,50145
0,4803.37,174.929,1.21712,22171,24517.4,8951.97,11080.9,52951.5
0,2321.66,2321.66,10.3573,18260.6,22134.8,14270.4,6221.8,48628.8
0,150,150,2.63503,16851.4,21601.7,16844.6,2286.5,46374.8
0,1883.08,1883.08,4.39338,18027.9,22011.4,14522,5749.13,48326.1
0,2946.88,1866.04,1.35022,18704.2,22338.2,13695.9,7238.96,49206.4
0,3039.49,1073.31,1.90915,19554.2,22806.4,12255.4,8881.72,50208.7
0,722.496,722.496,2.05278,16341,21610.2,19018.3,1082.08,44890.1
0,268.328,268.328,4.07259,16586.1,21540.2,17614,1332.22,45791.5
0,201.246,201.246,6.46663,16609.1,21541,17524.6,1431.22,45852.6
0,150,150,2.5695,17002.8,21620.2,16336.2,2954.81,46715.1
0,3088.83,1514.33,7.89622,18990.5,22475,13127.8,7868.75,49561.1
0,4021.9,702.282,3.64697,21434.1,23977.7,9641.58,10755.2,52210.6
0,2229.91,2229.91,2.38594,16440.6,22192.2,22050.1,4542.8,43211.4
0,1913.66,1913.66,3.76924,16343.5,22013.2,21392.9,3777.86,43536.7
0,1906.83,1906.83,2.38594,16340.5,22006.9,21367.8,3748.56,43549.5
0,1148.65,1148.65,5.88513,17615.3,21803.1,15020.9,4867.86,47763.1
0,2284.73,2284.73,7.9173,18179.7,22046.7,14196.2,6232.86,48555.7
0,2989.18,1730.66,2.1343,18724.7,22318.1,13538.3,7394.5,49248
0,3026.88,1698.12,4.26269,18754.2,22333.6,13485,7454.14,49284
0,3000,872.067,6.79586,19686.6,22856.5,11941.7,9215.67,50366.2
0,2752.82,2752.82,24.1928,16585.6,22436.1,22523,5553.89,42776.1
0,30,30,7.36374,16863.2,21536.6,16503.9,2684.79,46504.3
0,827.587,827.587,3.84367,17412.3,21708.6,15303.6,4400.91,47468.9
0,2821.44,1851.51,4.97236,18581.9,22228.6,13665.3,7159.45,49080.4
0,30,30,3.33847,16335.5,21470.2,18330.2,872.067,45203.8
0,42.4264,42.4264,6.92625,16720.4,21478.7,16804.3,2273.08,46241.1
0,0,0,10.3731,16866.6,21515.7,16397.9,2808.17,46542.8
0,60,60,1.4321,16916.4,21530.5,16271.6,2979.83,46639.1
0,615.549,615.549,5.72043,17262.3,21617,15434.4,4148.79,47268.8
0,2883.9,979.49,4.72794,19379.4,22635.6,12257.2,8806.11,50035.1
0,30,30,2.16079,16884.6,21478.7,16165.9,3083.59,46636.9
0,960.469,960.469,2.16079,17447.9,21662.9,15022.7,4742.09,47579.4
0,2395.5,2268.13,3.01696,18166.1,21974,13978.7,6457.32,48581.5
0,2990.69,283.019,3.84367,20124.7,23069.1,11091.5,10152.7,50857.5
0,2678.25,2678.25,8.11128,16379.4,22186.7,22432,5101.15,42855.6
0,2581.57,2581.57,35.8546,16354.5,22146.6,22303.6,4953.91,42915.8
0,349.857,349.857,15.8257,16438.5,21361.3,17382.3,1560.29,45713.2
0,90,90,4.26269,16731.6,21412.6,16461.9,2668.65,46370.8
0,258.07,258.07,1.81752,17047.8,21508.6,15710.7,3696.82,46954
0,566.039,566.039,4.28915,17205.9,21557.4,15389.3,4162.22,47218.9
0,2872.65,523.927,2.71992,19836.6,22879.2,11454.3,9707.58,50549.8
0,2905.2,2905.2,14.4811,16444.5,22301.3,22439.8,5608.07,42626.3
0,2497.04,2497.04,6.2551,16295.3,22070.7,22134.1,4783.57,42961.4
1,30,30,1.96786,16216.5,21350.3,18254.2,991.817,45099.3
0,2531.4,1939.82,3.52041,18307.1,22010.6,13697.4,6881.58,48781.3
0,94.8683,94.8683,3.52041,16619.5,21339,16570.6,2497.76,46208.5
0,2028.72,2028.72,4.58231,16054.4,21657.8,20759.8,3263.53,43578.9
0,30,30,1.21712,16804.8,21370.5,15996.2,3235.14,46600.7
0,2760,630.714,4.07259,19522.1,22650.2,11766.9,9299.47,50216.1
0,3641.39,865.332,2.63503,21053.6,23617.5,9680.15,10441.1,51829.7
0,3680.23,915.86,0.754894,21092.4,23643.4,9632.99,10451.5,51869
0,2983.76,2983.76,5.12871,16350.3,22206.5,22434.9,5595.22,42555.2
0,3657.54,931.933,1.39176,21069.5,23616.3,9614.43,10421.9,51846.3
0,2596,2596,14.9384,16176.9,21954.8,22071.9,4809.83,42851.8
0,2306.88,2306.88,4.05866,16086.1,21800.6,21534.9,4199.36,43112.7
0,2267.53,2267.53,15.2682,16071.5,21773.2,21433.2,4083.75,43163.3
0,2176.81,2176.81,4.85753,16027.6,21682.1,21078.7,3681.33,43342.5
0,523.927,523.927,0.477454,16039,21258.8,18578.7,1197.75,44745.2
0,2753.47,300,4.69197,19819.9,22803.1,11222.3,9902.41,50547.2
1,0,0,2.36199,5309.41,22835,3750.12,510,39972.5
1,60,60,0.754894,5269.25,22808,3690.12,513.517,39960.6
1,30,30,3.64697,5093.38,22687.8,3420.13,607.454,39908.4
1,570,570,3.72387,3772.02,21888.3,1440.31,391.152,39579.6
1,540,540,4.76364,3753,21877.3,1410.32,366.197,39575.4
1,480,480,1.50953,3715.4,21855.5,1350.33,318.904,39566.9
1,240,240,2.88218,3570.5,21769.7,1110.41,94.8683,39534.2
1,391.152,180,1.50953,2931.57,21330.9,241.868,150,39376.6
1,408.044,210,1.06752,2922.5,21322,271.662,174.929,39373.6
1,680.147,560.446,1.81752,2836.23,21218.4,630.714,210,39339.6
1,973.499,816.088,4.82254,2792.58,21112.5,1020.44,67.082,39306.4
1,1101.45,912.414,1.50953,2790,21073.6,1170.38,182.483,39294.7
1,1127.7,933.381,0.337615,2790,21065.9,1200.38,152.971,39292.4
1,1234.38,1019.12,2.05278,2790.65,21035.7,1320.34,42.4264,39283.5
1,1368.54,1126.1,1.06752,2797.89,20998.7,1470.31,94.8683,39272.9
1,1422.71,1171.54,1.6876,2803.03,20984.2,1530.29,42.4264,39268.8
1,1477.33,1218.24,3.32143,2809.45,20969.9,1590.28,42.4264,39264.9
0,1230,1230,27.3876,5670.08,20371.1,6360.07,1821.87,39060.7
0,1018.23,1018.23,23.638,11461.5,21235.3,12600,5959.66,39593.9
0,684.105,540,12.7726,12042,21412.5,13186.7,6535.87,39696.5
0,390,390,1.96786,13936.9,22091.6,15049.3,8431.49,40090.2
0,3270.14,3270.14,20.7823,16848.8,22863.2,20440.5,7704.8,41710.1
0,283.019,283.019,1.06752,4659.67,22365.3,2730,1103.09,39753.4
1,540,540,3.72387,3729.79,21849.4,1410,349.857,39545.7
1,510,510,4.16874,3710.8,21838.5,1380,324.5,39541.4
1,416.773,180,1.6876,2903.03,21302.2,240,152.971,39346.8
1,1015.14,810.555,3.38907,2761.47,21075.7,1050,67.082,39274.1
1,1194.74,954.83,1.50953,2760,21021.7,1260,108.167,39258
1,1274.56,1018.23,2.5695,2761.47,20999.1,1350,60,39251.4
1,1489.77,1200,1.50953,2779.66,20940.8,1590,30,39234.9
0,680.147,680.147,5.73026,14780.2,22415.4,15879.2,9278.93,40265.8
0,2876.56,2876.56,12.8225,17432.5,23520.3,18879.5,9373.31,41125.7
1,210,210,1.21712,3504.74,21703,1080.42,94.8683,39470.7
1,429.535,150,2.86241,2884.06,21282.5,212.132,134.164,39319.9
1,1106.75,848.528,1.50953,2730,21023.3,1140.39,150,39237.2
1,1288.25,997.246,4.16874,2731.48,20970.1,1350.33,90,39221.5
1,1449.03,1134.06,0,2743.32,20926,1530.29,30,39209
0,1650,1650,3.58425,3800.07,20473.2,3990.11,2155.41,39045.8
0,1798,1798,16.7236,9830.58,20764.4,10920,4356.93,39294.3
0,1281.6,1281.6,28.8011,11011.5,21054.7,12150,5512.25,39463.4
0,420,420,1.4321,13660.3,21933,14773.2,8154.92,39971.7
0,436.807,436.807,7.36374,14333.9,22202.6,15437.2,8831.27,40128.6
0,2286.5,2286.5,7.89622,16746.4,23305.4,17820.4,10449.1,40771.9
0,3254,3254,18.3054,16860.7,22887.7,20223.9,7921.42,41581
0,563.649,563.649,1.72101,6053.76,23279.2,4860.37,1261.78,40119.4
1,540,540,1.81752,3683.65,21793.5,1411.28,323.11,39486.3
1,240,240,2.90182,3498.19,21685.5,1111.62,120,39445
1,429.535,390,3.18181,3072.62,21421.7,335.41,94.8683,39348.2
1,1098.59,806.102,1.81752,2700.17,21002.1,1111.62,123.693,39209.6
1,1276.32,954.83,2.43314,2700.67,20948.5,1321.36,123.693,39193.8
0,295.466,295.466,23.3919,7009.03,20322.9,7920.23,1939.82,39011.5
0,1477.33,1477.33,25.2187,8146.09,20439.7,9150.2,2790.16,39087.6
0,1170,1170,28.0041,11293.4,21106.9,12447.7,5790.08,39480.8
1,540.833,241.868,4.43182,2790.16,21189.6,342.053,241.868,39248.3
0,1680,1680,7.21067,3426.05,20484.4,3481.16,1744.13,39013.9
0,1706.58,1706.58,5.60118,3615.22,20441.3,3781.07,2043.53,38996.6
0,917.823,917.823,3.47174,5868.51,20250.1,6660.61,1637.68,38943.7
0,1146.3,1146.3,22.4337,11372.9,21103.2,12523,5868.05,39465.7
0,1708.16,1708.16,3.1996,16027.6,22907.8,17106.3,10535.3,40511.8
0,174.929,174.929,1.01275,5077.45,22620.1,3572.02,684.105,39790.1
1,270,270,5.74985,3468.08,21640.1,1146.3,67.082,39389.6
1,954.83,607.454,0.954841,2653.77,21008.1,878.237,150,39169.3
1,1134.06,763.675,4.39338,2640.17,20944.2,1116.47,150,39149.8
1,1332.55,937.23,3.76924,2641.53,20882.9,1355.32,180,39131.7
1,1436.56,1032.28,0.954841,2648.34,20853.3,1474.89,84.8528,39123.3
1,1703.94,1266.06,5.72043,2688.81,20781.9,1774.06,152.971,39103.7
0,1731.18,1731.18,5.42764,3572.9,20415.7,3751.92,2015.59,38968.3
0,1583.19,1583.19,19.7879,4910.48,20245.7,5551.3,1952.08,38911.4
0,330,330,2.26364,6386.34,20230.8,7260.99,1630.25,38926.7
0,1682.41,1682.41,5.87557,10265,20781.9,11400.6,4772.64,39266.6
0,1650.82,1650.82,13.6905,10351.5,20802.9,11490.6,4857.59,39278.8
0,483.735,192.094,0.954841,12821.6,21545.3,13942.1,7314.9,39707.9
0,523.927,523.927,2.02487,13992.4,21988.6,15095.1,8490.21,39964.5
0,3033.56,3033.56,8.15901,17190.7,23269.3,19145,9062.28,41116.5
0,3330,3330,15.1968,16785.9,22816.3,20160.8,7965.16,41486.1
0,3516.02,3516.02,5.25895,16621.5,22623.4,20630.8,7462.35,41664.8
1,570.789,570.789,0.675206,3634.96,21720.9,1447.79,276.586,39401.4
1,94.8683,94.8683,1.06752,3336.35,21548.5,971.648,152.971,39335.9
1,975.807,582.495,1.90915,2623.93,20979.2,882.836,169.706,39139.4
1,1636.86,1176.14,4.82254,2643.58,20773.7,1686.68,169.706,39079.4
1,1663.85,1200,3.47174,2648.51,20766.7,1716.57,182.483,39077.5
0,2093.13,2093.13,8.89851,9393.88,20563.2,10501.1,3923.47,39125.9
0,1168.46,1168.46,17.577,15279.7,22513.1,16363.9,9785.15,40255.3
0,1209.34,1209.34,4.38049,15338.6,22539.7,16422.1,9844.39,40270.7
0,3173.2,3173.2,3.52041,16958,23016,19625.8,8532.72,41264.7
0,3582.58,3582.58,15.4801,16538.2,22529.7,20785.7,7290.49,41701.2
0,3567.1,3567.1,10.4569,16450.9,22422.7,21063.5,6995.66,41810
1,706.116,706.116,2.5695,7264.71,23982.6,6422.52,2629.92,40383.3
1,189.737,189.737,3.72387,3366.02,21552,1065.32,60,39318.1
1,60,60,1.50953,3276.05,21499.5,917.823,201.246,39298.4
1,973.499,540.833,0.337615,2597.38,20958.5,859.069,210,39112
1,1060.66,615.549,2.26364,2586.27,20926,976.729,152.971,39102
1,1126.1,678.823,3.01696,2581.57,20902.1,1065.32,161.555,39094.7
1,1148.65,700.357,1.96786,2580.7,20894.2,1094.9,174.929,39092.3
1,1314.88,852.76,3.10963,2580.17,20840,1302.5,247.386,39076.3
1,1389.75,924.175,1.35022,2582.79,20817.3,1391.69,192.094,39069.7
0,1908.01,1529.71,3.03572,2741.84,20630.3,2197.38,496.588,39020.3
0,2173.5,2173.5,8.73569,16483.5,23057.4,17552.5,10705.5,40559.3
1,735.459,735.459,2.78189,7249.39,23957.4,6423.43,2643.07,40354.3
0,692.604,692.604,1.96786,6030.67,23193.3,4954.45,1415.1,39993.7
0,268.328,268.328,3.01696,4418.26,22124.4,2618.43,924.175,39525.8
0,400.25,400.25,2.05278,3472.36,21599.2,1277.38,152.971,39316.8
1,284.605,284.605,3.10963,3396.9,21556,1159.18,42.4264,39300.4
1,201.246,201.246,5.96102,3342.01,21524,1070.79,67.082,39288.3
1,966.075,499.299,3.10963,2571.26,20937.9,836.78,182.483,39084.7
1,1060.66,573.149,1.6876,2558.63,20905.2,953.415,189.737,39074.6
1,1332.22,834.086,5.25895,2550.18,20810.9,1306.98,276.586,39046.4
1,1381.3,882.326,4.38049,2551.59,20795.8,1366.24,234.307,39042
1,1664.12,1140.39,2.78189,2584.36,20715.4,1693.07,212.132,39019.5
1,1690.68,1164.99,2.16079,2589.4,20708.4,1722.85,234.307,39017.6
0,1506.59,1506.59,22.1449,5237.73,20138.1,6003.67,1749.29,38820
0,666.108,666.108,4.43182,5754.06,23004.9,4626.23,1168.46,39890.5
0,573.149,573.149,0.954841,5661.98,22946.8,4506.4,1082.08,39864.2
0,474.342,474.342,1.06752,5548.38,22874.8,4356.62,984.073,39831.9
0,0,0,2.1343,4566.02,22223.4,2919.88,1146.3,39548.9
0,84.8528,84.8528,2.26364,4512.78,22185.2,2830.19,1124.5,39532.9
0,351.141,351.141,1.50953,3411.04,21549.5,1223.76,108.167,39278.8
1,30,30,1.39176,3210.14,21432.8,902.497,174.929,39235.1
1,984.073,474.342,4.39338,2541.52,20909,844.808,189.737,39054.8
1,1008.02,492.037,2.78189,2537.79,20900.8,873.613,218.403,39052.2
0,3511.41,3511.41,12.1061,16603,22624.7,20307.7,7778.86,41446.6
0,442.945,442.945,5.55072,4226.06,21971.1,2385.33,676.831,39426.2
1,1344.66,774.209,4.26269,2490,20760.6,1288.6,216.333,38988.8
0,1812.21,1812.21,13.6558,10253.7,20643,11416,4753.37,39122
1,240,240,1.90915,3289.07,21450.5,1120.89,123.693,39203.1
1,1295.57,684.105,2.02487,2460,20754.8,1207.85,127.279,38965.7
0,1380.33,1380.33,3.18181,15399.4,22445.8,16473.8,9910.81,40149.2
0,3035.34,3035.34,5.55072,17271.9,23371.4,18524.5,9682.24,40756.6
0,3333.78,3333.78,14.7101,16796.4,22854.6,19621.1,8498.11,41143.4
0,3396.5,3396.5,15.8743,16720.7,22769.4,19814.3,8291.35,41214.3
0,3519.73,3519.73,9.46232,16596.2,22627.1,20146.2,7937.31,41338.1
0,1961.28,1812.46,1.96786,2777.23,20392.3,2660.55,969.33,38835.4
0,1371.17,1371.17,22.6199,5306.27,20014.4,6158.85,1570.64,38700
0,577.062,577.062,9.71987,6024.7,20013.2,6967.82,1381.3,38709.1
0,1282.65,1282.65,8.40658,7799.65,20139.5,8886.13,2413.46,38798.3
0,1608.01,1608.01,16.4939,8111.38,20179.5,9215.91,2690.82,38823.2
0,3415.26,3415.26,13.9158,16703.3,22754,19774.9,8326.23,41175.9
1,684.105,684.105,3.72387,3670.44,21627.7,1747.48,60,39233.1
1,666.108,666.108,3.63139,3648.92,21616.3,1718.14,67.082,39228.6
1,615.549,615.549,3.9311,3585.09,21582.1,1630.25,108.167,39215.3
1,750,134.164,1.4321,2563.2,20958.8,432.666,123.693,38988.6
1,758.947,150,0.754894,2552.82,20949.7,450,152.971,38985.6
1,1018.23,342.053,1.4321,2431.48,20810.4,831.925,216.333,38940.5
1,1248.52,553.173,0.754894,2401.69,20728.5,1110,42.4264,38915.3
0,2160.21,2160.21,7.57262,9593.44,20410.5,10765.4,4098.71,38948.6
0,1689.08,1689.08,19.2215,10695.8,20673.6,11839.6,5188.7,39101.1
1,699.714,699.714,1.6876,3693.29,21623.1,1812.46,67.082,39212.5
1,468.615,468.615,3.10963,3416.97,21475.7,1434.05,84.8528,39155.3
1,1082.08,361.248,0.477454,2392.86,20764.9,898.999,210,38905.4
0,1560.29,840.536,12.0883,2376.83,20599,1491.88,342.053,38856
0,1985.67,1985.67,20.3853,2871.55,20277.6,2965.75,1271.38,38751.7
1,30,30,1.01275,6574.66,19974.5,7600.01,1489.46,38668
0,816.088,161.555,2.45639,12498.5,21199.3,13606.9,6995.66,39390
0,1832.21,1832.21,13.8247,15915.6,22614.7,16979.3,10433.8,40206.8
0,2197.38,2197.38,7.14067,16359.4,22830.1,17418.5,10823,40332.4
0,2792.58,2792.58,9.20899,17040.5,23173.4,18078.4,10140.7,40533.8
0,1356.65,591.693,3.01696,2340,20646.8,1214.91,67.082,38848.3
0,1964.71,1842.01,16.7599,3826.85,20036.8,4429.96,1742.33,38638
0,1931.45,1789.97,17.5969,3987.29,20015.2,4639.05,1765.67,38630.6
0,1741.55,1741.55,15.9518,8196.97,20106.2,9339.45,2751.18,38743.2
0,886.397,886.397,2.5695,14492.5,21946.1,15570.9,9002.9,39807.4
0,3838.59,3838.59,16.1687,16299.1,22300.3,20628.9,7402.77,41427.7
0,84.8528,84.8528,1.06752,4380.92,22020.8,2914.94,1170.38,39336.9
0,516.14,516.14,3.37229,3949.65,21721.5,2206.38,450.999,39214.3
1,635.689,635.689,4.39338,3719.64,21602.7,1913.66,152.971,39167
1,632.851,632.851,2.1343,3630.5,21556.2,1797.25,42.4264,39148.7
1,615.549,615.549,2.16079,3608.49,21544.6,1768.22,30,39144.1
1,524.786,524.786,2.5695,3500.24,21487.4,1623.61,67.082,39121.9
1,488.365,488.365,1.6876,3457.82,21464.8,1566.05,30,39113.2
1,450,450,3.37229,3415.39,21442.3,1508.67,0,39104.5
1,366.197,366.197,2.90182,3311.71,21386.7,1366.24,150,39083.3
0,780,123.693,1.81752,2589.4,20956.4,450.999,150,38927.2
1,1044.84,234.307,2.1343,2353.42,20740.9,823.772,192.094,38856.1
1,1279.14,474.342,2.5695,2313.11,20649.8,1114.85,60,38828
0,2175.98,1339.63,16.0128,2476.23,20373,2206.38,637.809,38752.2
0,1570.64,1394.6,2.26364,5012.25,19902,5897.19,1621.11,38580
0,3338.64,3338.64,11.0826,16972.7,23063.4,18818.5,9321.85,40736.6
0,3791.17,3791.17,14.1999,16095.9,22058,21176.9,6825.05,41620
0,30,30,1.6876,4302.15,21955.2,2830.99,1081.67,39291.4
1,591.693,591.693,2.26364,3588.11,21516.9,1776.09,60,39114.5
1,445.982,445.982,2.78189,3415.39,21425.7,1546.38,42.4264,39079.1
1,873.613,30,0.337615,2440.35,20835.3,550.727,67.082,38866.2
1,1106.35,254.558,1.50953,2313.11,20695.2,890.449,216.333,38820.9
1,1298.35,457.93,3.52041,2283.16,20620.9,1127.3,90,38798.1
0,547.449,547.449,20.6002,7015.45,19916.6,8114.21,1718.4,38600.8
0,1223.76,1223.76,16.4939,7665.46,19980.4,8803.1,2254.99,38642.4
0,3413.15,3413.15,11.6718,16800.7,22879.8,19136.6,8973.01,40824.5
0,1063.2,1063.2,3.32143,6969.95,23624,6290.71,2662.57,40025.5
0,1065.32,1065.32,1.90915,6657.7,23430.3,5931.96,2370.76,39933.1
0,976.729,976.729,2.38594,5876.4,22948.5,5006.05,1617.22,39708.6
0,997.246,997.246,1.39176,5803.12,22903.3,4916.52,1549.87,39687.9
0,954.83,954.83,2.71992,5706.15,22843.5,4797.19,1463.86,39660.7
1,510.882,510.882,1.96786,3501.79,21454.7,1698.38,127.279,39071.4
1,457.93,457.93,1.50953,3436.8,21420.5,1612.76,94.8683,39058.2
1,384.187,384.187,4.05866,3351.69,21375.4,1499.4,67.082,39040.8
1,349.857,349.857,5.25895,3309.53,21353.1,1443.12,108.167,39032.3
1,84.8528,84.8528,1.6876,3012.72,21190.3,1034.46,134.164,38971.2
1,1008.46,108.167,4.85753,2328.63,20726.5,742.765,94.8683,38810.1
0,1614.71,1370.84,4.05866,4904.33,19845.3,5812.42,1567.19,38520.1
0,1129.69,1129.69,6.18293,5406.83,19831.1,6380.42,1315.9,38520.7
0,1801,1801,19.9752,10688.6,20536.4,11821.1,5180.89,38957.2
0,1757.75,1757.75,11.8775,10776.1,20560,11906.8,5268.48,38970.7
0,1265.7,912.414,21.0727,11681.7,20824.9,12795.7,6177.67,39122.6
0,3614.6,3614.6,24.8285,16503.1,22553,19788.7,8272.39,41037.4
0,990,990,1.81752,6007.5,23013.8,5188.18,1776.09,39721.3
0,800.5,800.5,1.50953,5472.84,22684.5,4532.28,1314.88,39571.5
0,371.079,371.079,2.1343,5125.09,22468.3,4085.84,1120.89,39475.3
1,366.197,366.197,2.63503,3961.82,21687.8,2343.07,582.495,39145
1,547.449,547.449,3.03572,3660.74,21519.9,1936.8,192.094,39078
1,450,450,1.72101,3437.59,21404.1,1650.82,134.164,39032.9
